batter_name,Role,Amount,Team,Year,Player Origin,matches,total_runs,dismissals,balls_faced,batting_avg,batting_sr,boundary_pct,non_boundary_sr,spinner_runs,spinner_dismissals,spinner_balls_faced,spinner_batting_avg,spinner_batting_sr,spinner_boundary_pct,spinner_non_boundary_sr,pacer_runs,pacer_dismissals,pacer_balls_faced,pacer_batting_avg,pacer_batting_sr,pacer_boundary_pct,pacer_non_boundary_sr
Tymal Mills,Bowler,15000000,Mumbai Indians,2022,Overseas,5,9,2,8,4.50,112.50,12.50%,42.86,NA,NA,NA,NA,NA,NA,NA,8,1,5,8.00,160.00,20.00%,50.00
Umang Sharma,Batsman,1000000,Gujarat Lions,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Umesh Yadav,Bowler,26000000,Kolkata Knight Riders,2014,Indian,13,78,4,61,19.50,127.87,18.03%,56.00,NA,NA,NA,NA,NA,NA,NA,77,4,59,19.25,130.51,18.64%,56.25
Umesh Yadav,Bowler,42000000,Royal Challengers Bangalore,2018,Indian,13,78,4,61,19.50,127.87,18.03%,56.00,NA,NA,NA,NA,NA,NA,NA,77,4,59,19.25,130.51,18.64%,56.25
Umesh Yadav,Bowler,10000000,Delhi Capitals,2021,Indian,13,78,4,61,19.50,127.87,18.03%,56.00,NA,NA,NA,NA,NA,NA,NA,77,4,59,19.25,130.51,18.64%,56.25
Umesh Yadav,Bowler,20000000,Kolkata Knight Riders,2022,Indian,13,78,4,61,19.50,127.87,18.03%,56.00,NA,NA,NA,NA,NA,NA,NA,77,4,59,19.25,130.51,18.64%,56.25
Unmukt Chand,Batsman,6500000,Rajasthan Royals,2014,Indian,16,262,16,254,16.38,103.15,14.17%,48.62,87,4,74,21.75,117.57,13.51%,64.06,107,7,110,15.29,97.27,16.36%,31.52
Utkarsh Singh,All-Rounder,2000000,Punjab Kings,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vaibhav Arora,Bowler,2000000,Kolkata Knight Riders,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vaibhav Arora,Bowler,20000000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vaibhav Rawal,All-Rounder,1000000,Kolkata Knight Riders,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Varun Aaron,Bowler,20000000,Royal Challengers Bangalore,2014,Indian,4,41,1,37,41.00,110.81,10.81%,63.64,5,0,6,NA,83.33,0.00%,83.33,21,1,20,21.00,105.00,10.00%,61.11
Varun Aaron,Bowler,28000000,Kings XI Punjab,2017,Indian,4,41,1,37,41.00,110.81,10.81%,63.64,5,0,6,NA,83.33,0.00%,83.33,21,1,20,21.00,105.00,10.00%,61.11
Varun Aaron,Bowler,24000000,Rajasthan Royals,2019,Indian,4,41,1,37,41.00,110.81,10.81%,63.64,5,0,6,NA,83.33,0.00%,83.33,21,1,20,21.00,105.00,10.00%,61.11
Varun Aaron,Bowler,5000000,Gujarat Titans,2022,Indian,4,41,1,37,41.00,110.81,10.81%,63.64,5,0,6,NA,83.33,0.00%,83.33,21,1,20,21.00,105.00,10.00%,61.11
Varun Chakaravarthy,All-Rounder,84000000,Kings XI Punjab,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Varun Chakaravarthy,All-Rounder,40000000,Kolkata Knight Riders,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Veer Pratap Singh,Bowler,4000000,Kolkata Knight Riders,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venkatesh Iyer,All-Rounder,2000000,Kolkata Knight Riders,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venugopal Rao,Batsman,5500000,Sunrisers Hyderabad,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicky Ostwal,All-Rounder,2000000,Delhi Capitals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vijay Shankar,All-Rounder,1000000,Chennai Super Kings,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vijay Shankar,All-Rounder,3500000,Sunrisers Hyderabad,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vijay Shankar,All-Rounder,32000000,Delhi Daredevils,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vijay Shankar,All-Rounder,14000000,Gujarat Titans,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vijay Zol,Batsman,3000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vikas Tokas,Bowler,1000000,Royal Challengers Bangalore,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vikramjeet Malik,Bowler,2000000,Rajasthan Royals,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vikramjeet Malik,Bowler,2000000,Royal Challengers Bangalore,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virat Singh,Batsman,19000000,Sunrisers Hyderabad,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virender Sehwag,Batsman,32000000,Kings XI Punjab,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vishnu Vinod,Wicket Keeper,2000000,Delhi Capitals,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vishnu Vinod,Wicket Keeper,5000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wanindu Hasaranga,All-Rounder,107500000,Royal Challengers Bangalore,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington Sundar,All-Rounder,87500000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wayne Parnell,Bowler,10000000,Delhi Daredevils,2014,Overseas,11,108,7,106,15.43,101.89,6.60%,78.79,10,1,17,10.00,58.82,0.00%,58.82,60,5,63,12.00,95.24,6.35%,74.58
Wriddhiman Saha,Wicket Keeper,22000000,Kings XI Punjab,2014,Indian,41,951,37,714,25.70,133.19,16.39%,69.85,344,10,280,34.40,122.86,12.50%,74.29,565,24,400,23.54,141.25,19.25%,67.80
Wriddhiman Saha,Wicket Keeper,50000000,Sunrisers Hyderabad,2018,Indian,41,951,37,714,25.70,133.19,16.39%,69.85,344,10,280,34.40,122.86,12.50%,74.29,565,24,400,23.54,141.25,19.25%,67.80
Wriddhiman Saha,Wicket Keeper,12000000,Sunrisers Hyderabad,2019,Indian,41,951,37,714,25.70,133.19,16.39%,69.85,344,10,280,34.40,122.86,12.50%,74.29,565,24,400,23.54,141.25,19.25%,67.80
Wriddhiman Saha,Wicket Keeper,19000000,Gujarat Titans,2022,Indian,41,951,37,714,25.70,133.19,16.39%,69.85,344,10,280,34.40,122.86,12.50%,74.29,565,24,400,23.54,141.25,19.25%,67.80
Writtick Chatterjee,All-Rounder,2000000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yash Dayal,Bowler,32000000,Gujarat Titans,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yash Dhull,All-Rounder,5000000,Delhi Capitals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yashasvi Jaiswal,All-Rounder,24000000,Rajasthan Royals,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yogesh Gowalkar,All-Rounder,1000000,Kings XI Punjab,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yogesh Takawale,Wicket Keeper,1000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yudhvir Charak,All-Rounder,2000000,Mumbai Indians,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yusuf Pathan,All-Rounder,32500000,Kolkata Knight Riders,2014,Indian,53,1273,32,884,39.78,144.00,18.89%,67.64,428,5,278,85.60,153.96,19.78%,67.26,672,21,492,32.00,136.59,18.09%,69.48
Yusuf Pathan,All-Rounder,19000000,Sunrisers Hyderabad,2018,Indian,53,1273,32,884,39.78,144.00,18.89%,67.64,428,5,278,85.60,153.96,19.78%,67.26,672,21,492,32.00,136.59,18.09%,69.48
Yuvraj Singh,All-Rounder,140000000,Royal Challengers Bangalore,2014,Indian,67,1441,57,1153,25.28,124.98,16.83%,52.03,412,18,380,22.89,108.42,12.89%,52.57,743,30,562,24.77,132.21,18.68%,53.61
Yuvraj Singh,Batsman,160000000,Delhi Daredevils,2015,Indian,67,1441,57,1153,25.28,124.98,16.83%,52.03,412,18,380,22.89,108.42,12.89%,52.57,743,30,562,24.77,132.21,18.68%,53.61
Yuvraj Singh,All-Rounder,70000000,Sunrisers Hyderabad,2016,Indian,67,1441,57,1153,25.28,124.98,16.83%,52.03,412,18,380,22.89,108.42,12.89%,52.57,743,30,562,24.77,132.21,18.68%,53.61
Yuvraj Singh,All-Rounder,20000000,Kings XI Punjab,2018,Indian,67,1441,57,1153,25.28,124.98,16.83%,52.03,412,18,380,22.89,108.42,12.89%,52.57,743,30,562,24.77,132.21,18.68%,53.61
Yuvraj Singh,All-Rounder,10000000,Mumbai Indians,2019,Indian,67,1441,57,1153,25.28,124.98,16.83%,52.03,412,18,380,22.89,108.42,12.89%,52.57,743,30,562,24.77,132.21,18.68%,53.61
Yuzvendra Chahal,Bowler,65000000,Rajasthan Royals,2022,Indian,2,2,0,2,NA,100.00,0.00%,100.00,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,100.00,0.00%,100.00
Yuzvendra Singh Chahal,Bowler,1000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yuzvendra Singh Chahal,Bowler,60000000,Royal Challengers Bangalore,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zaheer Khan,Bowler,26000000,Mumbai Indians,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zaheer Khan,Bowler,40000000,Delhi Daredevils,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zahir Khan Pakteen,Bowler,6000000,Rajasthan Royals,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
